air_name,travel_time,num_stop,ticket_price,depart_air,depart_time,1_stop_wait,1_stop,2_stop_wait,2_stop,3_stop_wait,3_stop,dest_air,arrival_time,arrival_date
British,915,1,1180,LHR,15.083333333333334,80,DOH,0,NON,0,NON,EWR,12.333333333333334,Apr 8
British,1025,1,1180,LHR,8.0,190,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 8
British,1155,1,1180,LHR,11.916666666666666,320,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
British,1995,1,1184,LHR,21.916666666666668,1160,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 9
British,2040,1,1184,LHR,15.083333333333334,1205,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 9
Asiana,1230,1,1218,LHR,20.666666666666668,120,ICN,0,NON,0,NON,EWR,23.166666666666668,Apr 8
Multiple,1330,1,1221,LGW,9.0,505,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
Qatar,1330,1,1223,LGW,9.0,505,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
British,1330,1,1234,LGW,9.0,505,DOH,0,NON,0,NON,JFK,13.166666666666666,Apr 8
Multiple,910,1,1266,LHR,16.0,75,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
Qatar,910,1,1268,LHR,16.0,75,DOH,0,NON,0,NON,EWR,13.166666666666666,Apr 8
Qatar,1105,1,1268,LHR,11.916666666666666,280,DOH,0,NON,0,NON,JFK,12.333333333333334,Apr 8
Qatar,1630,1,1271,LHR,21.916666666666668,795,DOH,0,NON,0,NON,JFK,7.083333333333333,Apr 9
Qatar,1945,1,1271,LHR,21.916666666666668,1120,DOH,0,NON,0,NON,JFK,12.333333333333334,Apr 9
British,910,1,1279,LHR,16.0,75,DOH,0,NON,0,NON,JFK,13.166666666666666,Apr 8
British,1105,1,1279,LHR,11.916666666666666,270,DOH,0,NON,0,NON,JFK,12.333333333333334,Apr 8
SWISS,880,1,1280,LHR,13.75,130,ZRH,0,NON,0,NON,JFK,10.416666666666666,Apr 8
SWISS,980,1,1280,LHR,12.083333333333334,235,ZRH,0,NON,0,NON,JFK,10.416666666666666,Apr 8
SWISS,1185,1,1280,LHR,8.666666666666666,425,ZRH,0,NON,0,NON,JFK,10.416666666666666,Apr 8
SWISS,1345,1,1280,LHR,6.0,600,ZRH,0,NON,0,NON,EWR,10.416666666666666,Apr 8
Austrian,790,1,1281,LHR,19.5,45,VIE,0,NON,0,NON,EWR,14.666666666666666,Apr 8
Lufthansa,945,1,1281,LHR,16.416666666666668,190,MUC,0,NON,0,NON,JFK,14.166666666666666,Apr 8
Austrian,1055,1,1281,LHR,15.083333333333334,305,VIE,0,NON,0,NON,JFK,14.666666666666666,Apr 8
Lufthansa,1115,1,1281,LHR,13.583333333333334,360,MUC,0,NON,0,NON,JFK,14.166666666666666,Apr 8
Lufthansa,1280,1,1281,LHR,10.833333333333334,525,MUC,0,NON,0,NON,EWR,14.166666666666666,Apr 8
Austrian,1415,1,1281,LHR,9.083333333333334,665,VIE,0,NON,0,NON,JFK,14.666666666666666,Apr 8
Lufthansa,1485,1,1281,LHR,7.416666666666667,730,MUC,0,NON,0,NON,JFK,14.166666666666666,Apr 8
Lufthansa,1515,1,1281,LHR,6.916666666666667,760,MUC,0,NON,0,NON,JFK,14.166666666666666,Apr 8
Austrian,1600,1,1281,LHR,6.0,855,VIE,0,NON,0,NON,JFK,14.666666666666666,Apr 8
British,1630,1,1283,LHR,21.916666666666668,795,DOH,0,NON,0,NON,JFK,7.083333333333333,Apr 9
British,1945,1,1283,LHR,21.916666666666668,1110,DOH,0,NON,0,NON,JFK,12.333333333333334,Apr 9
SWISS,920,1,1304,LCY,13.083333333333334,180,ZRH,0,NON,0,NON,EWR,10.416666666666666,Apr 8
SWISS,1050,1,1304,LCY,10.916666666666666,310,ZRH,0,NON,0,NON,JFK,10.416666666666666,Apr 8
SWISS,1125,1,1304,LCY,9.666666666666666,390,ZRH,0,NON,0,NON,JFK,10.416666666666666,Apr 8
Turkish,1600,1,1324,LHR,6.75,790,IST,0,NON,0,NON,JFK,15.416666666666666,Apr 8
Kuwait,985,1,1331,LHR,11.75,200,KWI,0,NON,0,NON,EWR,10.166666666666666,Apr 8
Multiple,1280,1,1354,LGW,9.0,465,DOH,0,NON,0,NON,JFK,12.333333333333334,Apr 8
Qatar,965,1,1356,LGW,9.0,140,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 8
Qatar,1280,1,1356,LGW,9.0,465,DOH,0,NON,0,NON,EWR,12.333333333333334,Apr 8
KLM-Royal Dutch,1055,1,1366,LHR,9.916666666666666,285,AMS,0,NON,0,NON,EWR,9.5,Apr 8
KLM-Royal Dutch,1130,1,1366,LHR,8.666666666666666,370,AMS,0,NON,0,NON,EWR,9.5,Apr 8
British,965,1,1367,LGW,9.0,140,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 8
British,1280,1,1367,LGW,9.0,455,DOH,0,NON,0,NON,EWR,12.333333333333334,Apr 8
Air China,1345,1,1388,LGW,12.583333333333334,460,PEK,0,NON,0,NON,EWR,17.0,Apr 8
KLM-Royal Dutch,1050,1,1390,LCY,10.0,300,AMS,0,NON,0,NON,EWR,9.5,Apr 8
KLM-Royal Dutch,1055,1,1390,LCY,9.916666666666666,295,AMS,0,NON,0,NON,EWR,9.5,Apr 8
KLM-Royal Dutch,1065,1,1390,LCY,9.75,310,AMS,0,NON,0,NON,JFK,9.5,Apr 8
Multiple,915,1,1399,LHR,15.083333333333334,90,DOH,0,NON,0,NON,EWR,12.333333333333334,Apr 8
Multiple,1105,1,1399,LHR,11.916666666666666,280,DOH,0,NON,0,NON,EWR,12.333333333333334,Apr 8
Qatar,1985,1,1404,LHR,16.0,1150,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 9
British,1985,1,1416,LHR,16.0,1150,DOH,0,NON,0,NON,EWR,7.083333333333333,Apr 9
SWISS,1125,1,1423,LCY,9.666666666666666,390,ZRH,0,NON,0,NON,EWR,10.416666666666666,Apr 8
Singapore,1045,1,1555,LHR,9.166666666666666,100,SIN,0,NON,0,NON,EWR,8.583333333333334,Apr 8
Singapore,1055,1,1555,LHR,11.416666666666666,120,SIN,0,NON,0,NON,EWR,11.0,Apr 8
Singapore,1190,1,1555,LHR,9.166666666666666,240,SIN,0,NON,0,NON,EWR,11.0,Apr 8
Singapore,1255,1,1555,LHR,11.416666666666666,320,SIN,0,NON,0,NON,EWR,14.333333333333334,Apr 8
Singapore,1390,1,1555,LHR,9.166666666666666,440,SIN,0,NON,0,NON,JFK,14.333333333333334,Apr 8
Turkish,855,1,737,JFK,12.833333333333334,105,IST,0,NON,0,NON,MISS,9.083333333333334,Apr 8
Turkish,990,1,737,JFK,19.5,235,IST,0,NON,0,NON,MISS,18.0,Apr 8
Turkish,1120,1,737,JFK,12.833333333333334,370,IST,0,NON,0,NON,MISS,13.5,Apr 8
Turkish,1190,1,737,JFK,19.5,440,IST,0,NON,0,NON,MISS,21.333333333333332,Apr 8
Turkish,1390,1,737,JFK,12.833333333333334,635,IST,0,NON,0,NON,MISS,18.0,Apr 8
Turkish,1590,1,737,JFK,12.833333333333334,840,IST,0,NON,0,NON,MISS,21.333333333333332,Apr 8
Turkish,1880,1,737,EWR,0.16666666666666666,1125,IST,0,NON,0,NON,MISS,13.5,Apr 8
Turkish,2150,1,737,EWR,0.16666666666666666,1390,IST,0,NON,0,NON,MISS,18.0,Apr 8
Turkish,1615,1,827,EWR,0.16666666666666666,860,IST,0,NON,0,NON,MISS,9.083333333333334,Apr 8
TAP Portugal,1960,1,885,JFK,22.083333333333332,1360,LIS,0,NON,0,NON,MISS,12.75,Apr 9
TAP Portugal,1905,1,1020,EWR,23.0,1310,LIS,0,NON,0,NON,MISS,12.75,Apr 9
LOT Polish,870,1,1049,JFK,22.333333333333332,260,WAW,0,NON,0,NON,MISS,18.833333333333332,Apr 8
LOT Polish,1080,1,1049,JFK,22.333333333333332,470,WAW,0,NON,0,NON,MISS,22.333333333333332,Apr 8
LOT Polish,1630,1,1083,JFK,22.333333333333332,1030,WAW,0,NON,0,NON,MISS,7.5,Apr 9
Iberia,1645,1,1125,JFK,23.75,1045,BCN,0,NON,0,NON,MISS,9.166666666666666,Apr 9
Aer Lingus,1900,1,1143,JFK,21.083333333333332,1345,DUB,0,NON,0,NON,MISS,10.75,Apr 9
Iberia,880,1,1202,JFK,23.75,280,BCN,0,NON,0,NON,MISS,20.416666666666668,Apr 8
British,1105,1,1297,JFK,23.0,570,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1190,1,1297,EWR,21.583333333333332,660,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1275,1,1297,JFK,20.166666666666668,730,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1400,1,1297,EWR,18.083333333333332,855,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
Aer Lingus,685,1,1371,EWR,17.333333333333332,135,DUB,0,NON,0,NON,MISS,10.75,Apr 8
American,677,1,1388,EWR,13.716666666666667,40,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,720,1,1388,LGA,13.0,75,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,805,1,1388,LGA,11.583333333333334,162,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,875,1,1388,EWR,10.416666666666666,235,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,900,1,1388,LGA,10.0,249,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,905,1,1388,JFK,9.916666666666666,240,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,951,1,1388,EWR,9.15,305,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,1025,1,1388,LGA,7.916666666666667,384,CLT,0,NON,0,NON,MISS,7.0,Apr 8
American,1030,1,1388,EWR,7.833333333333333,393,CLT,0,NON,0,NON,MISS,7.0,Apr 8
British,1765,1,1400,EWR,19.583333333333332,1128,CLT,0,NON,0,NON,MISS,7.0,Apr 9
British,1800,1,1400,JFK,19.0,1142,CLT,0,NON,0,NON,MISS,7.0,Apr 9
British,1886,1,1400,EWR,17.566666666666666,1244,CLT,0,NON,0,NON,MISS,7.0,Apr 9
British,1963,1,1400,JFK,16.283333333333335,1320,CLT,0,NON,0,NON,MISS,7.0,Apr 9
British,1105,1,1406,JFK,23.0,570,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1190,1,1406,EWR,21.583333333333332,660,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1230,1,1406,JFK,20.916666666666668,690,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
British,1275,1,1406,JFK,20.166666666666668,730,LHR,0,NON,0,NON,MISS,23.416666666666668,Apr 8
American,1765,1,1407,EWR,19.583333333333332,1128,CLT,0,NON,0,NON,MISS,7.0,Apr 9
Aer Lingus,710,1,1421,JFK,16.916666666666668,160,DUB,0,NON,0,NON,MISS,10.75,Apr 8
Finnair,775,1,1467,JFK,22.916666666666668,135,HEL,0,NON,0,NON,MISS,17.833333333333332,Apr 8
British,677,1,1503,EWR,13.716666666666667,40,CLT,0,NON,0,NON,MISS,7.0,Apr 8
Finnair,905,1,1503,JFK,9.916666666666666,240,CLT,0,NON,0,NON,MISS,7.0,Apr 8
British,905,1,1503,JFK,9.916666666666666,240,CLT,0,NON,0,NON,MISS,7.0,Apr 8
Finnair,1121,1,1503,JFK,6.316666666666666,478,CLT,0,NON,0,NON,MISS,7.0,Apr 8
Lufthansa,460,0,1504,EWR,20.5,0,NON,0,NON,0,NON,MISS,10.166666666666666,Apr 8
United,460,0,1504,EWR,20.5,0,NON,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Lufthansa,470,0,1504,JFK,17.416666666666668,0,NON,0,NON,0,NON,MISS,7.25,Apr 8
United,470,0,1504,JFK,17.416666666666668,0,NON,0,NON,0,NON,MISS,7.25,Apr 8
United,485,0,1504,EWR,17.5,0,NON,0,NON,0,NON,MISS,7.583333333333333,Apr 8
Lufthansa,485,0,1504,EWR,17.5,0,NON,0,NON,0,NON,MISS,7.583333333333333,Apr 8
Air Canada,635,1,1504,LGA,17.583333333333332,110,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,635,1,1504,EWR,17.583333333333332,106,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,750,1,1504,EWR,15.666666666666666,221,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,775,1,1504,LGA,15.25,250,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Multiple,820,1,1504,EWR,14.5,288,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,820,1,1504,EWR,14.5,288,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,905,1,1504,LGA,13.083333333333334,380,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,1020,1,1504,EWR,11.166666666666666,491,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Air Canada,1045,1,1504,LGA,10.75,520,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Multiple,1150,1,1504,EWR,9.0,599,YUL,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Multiple,765,1,1506,EWR,19.166666666666668,215,DUB,0,NON,0,NON,MISS,13.916666666666666,Apr 8
Multiple,720,1,1507,EWR,15.0,86,CLT,0,NON,0,NON,MISS,9.0,Apr 8
United,720,1,1507,EWR,15.0,86,CLT,0,NON,0,NON,MISS,9.0,Apr 8
Multiple,1171,1,1507,EWR,7.483333333333333,541,CLT,0,NON,0,NON,MISS,9.0,Apr 8
United,1171,1,1507,EWR,7.483333333333333,541,CLT,0,NON,0,NON,MISS,9.0,Apr 8
Multiple,636,1,1508,EWR,16.983333333333334,106,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,636,1,1508,EWR,16.983333333333334,106,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,641,1,1508,EWR,14.983333333333333,50,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
United,654,1,1508,LGA,14.766666666666667,50,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
Multiple,695,1,1508,EWR,16.0,165,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,695,1,1508,EWR,16.0,165,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
Multiple,747,1,1508,EWR,18.633333333333333,49,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,747,1,1508,EWR,18.633333333333333,49,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,750,1,1508,EWR,15.166666666666666,73,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
United,755,1,1508,LGA,15.083333333333334,77,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Multiple,777,1,1508,EWR,14.633333333333333,252,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,777,1,1508,EWR,14.633333333333333,252,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
Virgin Atlantic,785,1,1508,LGA,14.416666666666666,69,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Delta,785,1,1508,LGA,14.416666666666666,69,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Multiple,786,1,1508,LGA,17.983333333333334,90,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,786,1,1508,LGA,17.983333333333334,90,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Delta,810,1,1508,EWR,14.0,111,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Virgin Atlantic,810,1,1508,EWR,14.0,111,ATL,0,NON,0,NON,MISS,9.5,Apr 8
United,820,1,1508,LGA,14.0,132,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Multiple,844,1,1508,EWR,17.016666666666666,148,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,844,1,1508,EWR,17.016666666666666,148,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Virgin Atlantic,845,1,1508,LGA,13.416666666666666,127,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Delta,845,1,1508,LGA,13.416666666666666,127,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Multiple,846,1,1508,LGA,16.983333333333334,150,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,846,1,1508,LGA,16.983333333333334,150,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,861,1,1508,LGA,11.316666666666666,257,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
Multiple,866,1,1508,EWR,13.15,342,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,866,1,1508,EWR,13.15,342,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,870,1,1508,EWR,13.166666666666666,199,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
United,880,1,1508,LGA,13.0,192,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Delta,902,1,1508,EWR,12.466666666666667,200,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Virgin Atlantic,905,1,1508,LGA,12.416666666666666,182,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Delta,905,1,1508,LGA,12.416666666666666,182,ATL,0,NON,0,NON,MISS,9.5,Apr 8
United,910,1,1508,EWR,10.5,322,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
United,921,1,1508,LGA,10.316666666666666,320,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
United,930,1,1508,EWR,13.0,175,MIA,0,NON,0,NON,MISS,10.5,Apr 8
Delta,930,1,1508,JFK,12.0,215,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Multiple,955,1,1508,EWR,15.166666666666666,263,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,955,1,1508,EWR,15.166666666666666,263,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Multiple,960,1,1508,LGA,15.083333333333334,267,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,960,1,1508,LGA,15.083333333333334,267,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Delta,965,1,1508,LGA,11.416666666666666,237,ATL,0,NON,0,NON,MISS,9.5,Apr 8
United,971,1,1508,EWR,11.483333333333333,300,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
United,990,1,1508,LGA,11.166666666666666,302,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Delta,1025,1,1508,LGA,10.416666666666666,301,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Multiple,1025,1,1508,LGA,14.0,322,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1025,1,1508,LGA,14.0,322,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Virgin Atlantic,1026,1,1508,EWR,10.4,316,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Delta,1026,1,1508,EWR,10.4,316,ATL,0,NON,0,NON,MISS,9.5,Apr 8
United,1043,1,1508,EWR,10.283333333333333,368,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
United,1054,1,1508,EWR,10.933333333333334,295,MIA,0,NON,0,NON,MISS,10.5,Apr 8
United,1060,1,1508,LGA,10.0,382,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Multiple,1073,1,1508,EWR,9.7,536,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,1073,1,1508,EWR,9.7,536,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
Multiple,1075,1,1508,EWR,13.166666666666666,389,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1075,1,1508,EWR,13.166666666666666,389,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Multiple,1085,1,1508,LGA,13.0,382,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1085,1,1508,LGA,13.0,382,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1120,1,1508,LGA,7.0,526,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
United,1120,1,1508,LGA,9.0,442,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Virgin Atlantic,1135,1,1508,JFK,8.583333333333334,414,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Multiple,1146,1,1508,EWR,8.483333333333333,607,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,1146,1,1508,EWR,8.483333333333333,607,BOS,0,NON,0,NON,MISS,9.583333333333334,Apr 8
United,1156,1,1508,EWR,9.233333333333333,397,MIA,0,NON,0,NON,MISS,10.5,Apr 8
United,1156,1,1508,EWR,6.4,577,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
Multiple,1176,1,1508,EWR,11.483333333333333,490,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1180,1,1508,LGA,8.0,502,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
United,1180,1,1508,LGA,6.0,586,IAD,0,NON,0,NON,MISS,7.666666666666667,Apr 8
United,1195,1,1508,EWR,7.75,519,ORD,0,NON,0,NON,MISS,9.666666666666666,Apr 8
Multiple,1195,1,1508,LGA,11.166666666666666,492,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
Multiple,1248,1,1508,EWR,10.283333333333333,558,ORD,0,NON,0,NON,MISS,13.083333333333334,Apr 8
United,1290,1,1508,EWR,7.0,539,MIA,0,NON,0,NON,MISS,10.5,Apr 8
Virgin Atlantic,1290,1,1508,JFK,6.0,570,ATL,0,NON,0,NON,MISS,9.5,Apr 8
Air Canada,639,1,1509,EWR,15.1,61,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,639,1,1509,EWR,15.1,61,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,639,1,1509,EWR,15.1,61,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,705,1,1509,LGA,14.0,146,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,705,1,1509,LGA,14.0,146,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,740,1,1509,JFK,13.416666666666666,180,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,740,1,1509,JFK,13.416666666666666,180,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,765,1,1509,EWR,13.0,198,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,765,1,1509,EWR,13.0,198,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,765,1,1509,EWR,13.0,198,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,800,1,1509,LGA,12.416666666666666,241,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,800,1,1509,LGA,12.416666666666666,241,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,828,1,1509,EWR,11.95,257,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,828,1,1509,EWR,11.95,257,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,860,1,1509,LGA,11.416666666666666,301,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,860,1,1509,LGA,11.416666666666666,301,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,890,1,1509,EWR,10.916666666666666,329,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,890,1,1509,EWR,10.916666666666666,329,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
United,910,1,1509,LGA,10.583333333333334,345,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,910,1,1509,LGA,10.583333333333334,345,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,958,1,1509,EWR,9.783333333333333,382,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Air Canada,985,1,1509,EWR,9.333333333333334,424,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,1064,1,1509,EWR,8.016666666666667,489,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,1124,1,1509,EWR,7.016666666666667,556,YYZ,0,NON,0,NON,MISS,7.75,Apr 8
Multiple,735,1,1516,EWR,19.5,165,BCN,0,NON,0,NON,MISS,13.75,Apr 8
United,735,1,1516,EWR,19.5,165,BCN,0,NON,0,NON,MISS,13.75,Apr 8
Multiple,1140,1,1516,EWR,19.5,570,BCN,0,NON,0,NON,MISS,20.5,Apr 8
Multiple,770,1,1516,EWR,19.583333333333332,175,MAD,0,NON,0,NON,MISS,14.416666666666666,Apr 8
Multiple,975,1,1516,EWR,19.583333333333332,380,MAD,0,NON,0,NON,MISS,17.833333333333332,Apr 8
Multiple,1185,1,1518,EWR,19.166666666666668,635,DUB,0,NON,0,NON,MISS,20.916666666666668,Apr 8
Multiple,660,1,1519,EWR,21.916666666666668,85,OPO,0,NON,0,NON,MISS,14.916666666666666,Apr 8
Multiple,1135,1,1521,EWR,18.5,610,CDG,0,NON,0,NON,MISS,19.416666666666668,Apr 8
SWISS,580,1,1521,JFK,16.5,55,ZRH,0,NON,0,NON,MISS,8.166666666666666,Apr 8
Multiple,595,1,1521,EWR,18.25,65,ZRH,0,NON,0,NON,MISS,10.166666666666666,Apr 8
United,595,1,1521,EWR,18.25,65,ZRH,0,NON,0,NON,MISS,10.166666666666666,Apr 8
United,595,1,1521,EWR,18.25,65,ZRH,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Lufthansa,595,1,1521,EWR,18.25,65,ZRH,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Delta,610,1,1521,JFK,22.5,65,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
SWISS,615,1,1521,EWR,21.833333333333332,100,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
United,615,1,1521,EWR,21.833333333333332,100,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
Delta,670,1,1521,JFK,21.5,125,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
United,670,1,1521,JFK,20.916666666666668,145,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
Delta,675,1,1521,JFK,23.916666666666668,140,CDG,0,NON,0,NON,MISS,17.166666666666668,Apr 8
United,700,1,1521,JFK,16.5,185,ZRH,0,NON,0,NON,MISS,10.166666666666666,Apr 8
Delta,760,1,1521,JFK,22.5,220,CDG,0,NON,0,NON,MISS,17.166666666666668,Apr 8
Delta,790,1,1521,JFK,19.5,245,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
Delta,820,1,1521,JFK,21.5,280,CDG,0,NON,0,NON,MISS,17.166666666666668,Apr 8
Delta,825,1,1521,JFK,23.916666666666668,290,CDG,0,NON,0,NON,MISS,19.666666666666668,Apr 8
Multiple,830,1,1521,EWR,18.25,300,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
United,830,1,1521,EWR,18.25,300,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
Delta,850,1,1521,JFK,18.5,305,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
Delta,910,1,1521,JFK,22.5,370,CDG,0,NON,0,NON,MISS,19.666666666666668,Apr 8
Delta,910,1,1521,JFK,17.5,380,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
Delta,930,1,1521,EWR,17.166666666666668,405,CDG,0,NON,0,NON,MISS,14.666666666666666,Apr 8
United,935,1,1521,JFK,16.5,420,ZRH,0,NON,0,NON,MISS,14.083333333333334,Apr 8
Delta,940,1,1521,JFK,19.5,400,CDG,0,NON,0,NON,MISS,17.166666666666668,Apr 8
